20251022 11:57:00,6.115,6.16,6,6.0925,0,0,2,2,1
20251022 11:58:00,6.105,6.23,6.08,6.1375,0,0,2,2,0
20251022 11:59:00,6.12,6.2,6.08,6.1325,0,0,2,2,0
20251022 12:00:00,6.125,7.57,4.63,6.415,0,0,2,2,1
20251022 12:03:00,6.73,7.87,5.95,6.5175,0,0,2,2,2
20251022 12:04:00,6.125,6.52,5.82,6.2175,0,0,2,2,0
20251022 12:05:00,6.265,6.46,6.265,6.39245,0,0,2,2,0
20251022 12:06:00,6.3949,6.51,6.3949,6.4497,0,0,2,2,0
20251022 12:07:00,6.4444,6.5,6.42,6.4525,0,0,2,2,0
20251022 12:08:00,6.445,8.25,6.445,6.9175,0,0,2,2,2
20251022 12:09:00,6.485,8.23,6.449,7.24445,0,0,2,2,0
20251022 12:10:00,7.1494,7.1494,6.53,6.565001,0,0,2,2,0
20251022 12:11:00,6.56,6.63,6.53,6.575,0,0,2,2,0
20251022 12:12:00,6.57,6.62,6.57,6.6025,0,0,2,2,0
20251022 12:13:00,6.61,6.68,6.59,6.6425,0,0,2,2,0
20251022 12:14:00,6.65,6.71,6.65,6.684975,0,0,2,2,2
20251022 12:15:00,6.68995,6.71,6.55,6.627425,0,0,2,2,2
20251022 12:16:00,6.62485,6.62485,6.48,6.5275,0,0,2,2,0
20251022 12:17:00,6.52,6.66,6.47,6.562525,0,0,2,2,1
20251022 12:18:00,6.56005,6.67,6.56005,6.639975,0,0,2,2,0
20251022 12:19:00,6.645,6.645,6.59,6.6125,0,0,2,2,0
20251022 12:20:00,6.615,6.615,6.51,6.55995,0,0,2,2,0
20251022 12:21:00,6.5599,6.59,6.51,6.547375,0,0,2,2,0
20251022 12:22:00,6.54475,6.58,6.53,6.5525,0,0,2,2,0
20251022 12:23:00,6.55,6.55,6.39,6.48,0,0,2,2,0
20251022 12:24:00,6.495,6.495,6.34,6.4197,0,0,2,2,1
20251022 12:25:00,6.4394,6.57,6.43,6.4925,0,0,2,2,0
20251022 12:26:00,6.485,6.55,6.485,6.529875,0,0,2,2,0
20251022 12:27:00,6.52975,6.54,6.5,6.52245,0,0,2,2,0
20251022 12:28:00,6.5249,6.5249,6.46,6.4975,0,0,2,2,0
20251022 12:29:00,6.505,6.505,6.35,6.429725,0,0,2,2,1
20251022 12:30:00,6.43445,6.46,6.36,6.41,0,0,2,2,0
20251022 12:31:00,6.41,6.63,6.41,6.537601,0,0,2,2,0
20251022 12:32:00,6.5352,6.7,6.5352,6.6521,0,0,2,2,2
20251022 12:33:00,6.64485,6.7,6.61,6.655,0,0,2,2,0
20251022 12:34:00,6.655,6.69,6.58,6.64,0,0,2,2,0
20251022 12:35:00,6.645,6.73,6.6,6.6574,0,0,2,2,0
20251022 12:36:00,6.6498,6.69,6.64,6.662575,0,0,2,2,0
20251022 12:37:00,6.66015,6.8,6.63,6.695001,0,0,2,2,2
20251022 12:38:00,6.675,6.78,6.67,6.7225,0,0,2,2,0
20251022 12:39:00,6.72,6.78,6.7,6.7499,0,0,2,2,0
20251022 12:40:00,6.7598,6.79,6.74,6.765,0,0,2,2,0
20251022 12:41:00,6.765,6.84,6.765,6.805125,0,0,2,2,0
20251022 12:42:00,6.80525,6.99,6.80525,6.9075,0,0,2,2,0
20251022 12:43:00,6.91,7,6.83,6.925,0,0,2,2,0
20251022 12:44:00,6.935,6.97,6.87,6.91,0,0,2,2,0
20251022 12:45:00,6.9,7.1,6.9,7.000025,0,0,2,2,0
20251022 12:46:00,6.99505,7.19,6.99505,7.0975,0,0,2,2,0
20251022 12:47:00,7.075,7.1702,7.075,7.12205,0,0,2,2,0
20251022 12:48:00,7.1195,7.3,7.1195,7.195,0,0,2,2,0
20251022 12:49:00,7.17,7.34,7.17,7.2525,0,0,2,2,2
20251022 12:50:00,7.25,7.33,7.19,7.275,0,0,2,2,0
20251022 12:51:00,7.29,7.29,7.12,7.199975,0,0,2,2,0
20251022 12:52:00,7.19495,7.19495,6.98,7.095,0,0,2,2,1
20251022 12:53:00,7.13,7.26,7.01,7.115,0,0,2,2,0
20251022 12:54:00,7.095,7.14,7.01,7.0525,0,0,2,2,0
20251022 12:55:00,7.03,7.11,7.02,7.04755,0,0,2,2,0
20251022 12:56:00,7.0301,7.04,6.85,6.96,0,0,2,2,1
20251022 12:57:00,6.975,7.03,6.9,6.9625,0,0,2,2,0
20251022 12:58:00,6.96,7.08,6.96,7.0175,0,0,2,2,0
20251022 12:59:00,7.01,7.04,6.97,7.007425,0,0,2,2,0
20251022 13:00:00,7.00985,7.00985,6.88,6.95875,0,0,2,2,1
20251022 13:01:00,6.9825,7.04,6.97,7.007375,0,0,2,2,0
20251022 13:02:00,7.00975,7.07,7.00975,7.047375,0,0,2,2,2
20251022 13:03:00,7.04475,7.05,6.94,7.009875,0,0,2,2,0
20251022 13:04:00,7.02475,7.02475,6.91,6.97245,0,0,2,2,0
20251022 13:05:00,6.9849,6.9849,6.92,6.9575,0,0,2,2,0
20251022 13:06:00,6.965,7,6.82,6.91495,0,0,2,2,0
20251022 13:07:00,6.9199,6.9199,6.77,6.83,0,0,2,2,0
20251022 13:08:00,6.835,6.835,6.6,6.735025,0,0,2,2,1
20251022 13:09:00,6.77005,6.82,6.7195,6.749875,0,0,2,2,0
20251022 13:10:00,6.73,6.78,6.65,6.72995,0,0,2,2,0
20251022 13:11:00,6.7449,6.8,6.73,6.757625,0,0,2,2,0
20251022 13:12:00,6.75025,6.78,6.71,6.74995,0,0,2,2,0
20251022 13:13:00,6.7549,6.89,6.7549,6.82,0,0,2,2,0
20251022 13:14:00,6.815,6.9502,6.815,6.89255,0,0,2,2,2
